['Kirin Ichiban', '24oz Can', '2.49', '', '']
['Kirin Light', '12oz Btl', '1.49', '6.49', '25.96']
['Sapporo Premium Beer', '12oz Can', '', '11.99-12\x01', '\x023.98']
['Sapporo Premium Beer (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Cristal (Peru)', '12oz Btl', '1.99', '7.79', '31.16']
['Famosa Lager Beer (Gallo)', '12oz Btl', '1.49', '6.29', '25.16']
['Palma Louca Beer', '12oz Btl', '1.99', '10.99', '43.96']
['Quilmes', '12oz Btl', '1.49', '7.99', '31.96']
['Regia Extra Beer', '32oz Btl', '2.99', '', '']
['Tona Cerveza', '12oz Btl', '1.99', '7.99', '31.96']
['Xingu Black (Brazil)', '12oz Btl', '1.99', '9.49', '37.96']
['Bohemia', '12oz Btl', '1.49', '6.49', '25.96']
['Carta Blanca', '12oz Btl', '1.49', '4.99', '19.96']
['Corona Extra (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Corona Light', '12oz Can', '', '12.99-12\x01', '\x025.98']
['Corona Light (12pk-12.99)', '12oz Btl', '1.49', '6.99', '25.98']
['Coronita', '7oz Btl', '0.99', '4.99', '19.96']
['Coronita Fiesta Pack', '7oz Btl', '', '', '16.99']
['Coronita Light', '7oz Btl', '', '', '19.99']
['Dos Equis Amber (12pk-10.99)', '12oz Btl', '1.49', '5.49', '21.96']
['Dos Equis Special Lager (12pk-10.99)', '12oz Btl', '1.49', '5.49', '21.96']
['Modelo Especial (12pk-10.99)', '12oz Can', '1.49', '5.49', '21.96']
['Modelo Especial (12pk-13.49)', '12oz Btl', '1.49', '6.99', '26.98']
['Modelo Negra Modelo (12pk-13.99)', '12oz Btl', '1.49', '6.99', '27.96']
['Paci co Clara (12pk-13.49)', '12oz Btl', '1.49', '6.99', '26.98']
['Sol (12pk-11.49)', '12oz Btl', '1.49', '5.79', '22.98']
['Tecate', '12oz Btl', '1.19', '4.79', '19.16']
['Tecate (12pk-8.49)', '12oz Can', '', '4.29', '16.98']
['8 Wired The Big Smoke', '500ml Btl', '9.99', '', '']
['Epic Armageddon', '500ml Btl', '9.99', '', '']
['Monteith\xa1\xa6s Black Beer', '11oz Btl', '1.99', '9.99', '39.96']
['Monteith\xa1\xa6s Original Ale', '11oz Btl', '1.99', '9.99', '39.96']
['Monteith\xa1\xa6s Pilsner', '11oz Btl', '1.99', '9.99', '39.96']
['Steinlager', '11oz Btl', '1.79', '8.49', '33.96']
['Steinlager Pure', '11oz Btl', '1.99', '8.99', '35.96']
['Tyskie Gronie Beer', '12oz Btl', '1.49', '7.49', '29.96']
['Zywiec Beer', '12oz Btl', '1.69', '8.99', '35.96']
['Sagres Bohemia', '12oz Btl', '1.99', '7.99', '31.96']
['Super Bock Lager', '11oz Btl', '1.29', '6.99', '27.96']
['Belhaven Scottish Ale', '12oz Btl', '1.99', '10.99', '43.96']
['Belhaven Scottish Ale', '15oz Can', '3.29', '9.49-4pk', '56.94']
['Belhaven Twisted Thistle IPA', '16.9oz Btl', '3.49', '', '']
['Belhaven Wee Heavy', '16.9oz Btl', '4.99', '', '']
['BrewDog Dogma', '22oz Btl', '6.99', '', '']
['BrewDog Tokyo*', '11oz Btl', '10.99', '', '']
['Fraoch Heather Ale', '16.9oz Btl', '4.79', '', '']
['Fraoch Heather Ale', '11oz Btl', '2.99', '8.99-4pk', '53.94']
['Harviestoun Old Engine Oil', '11oz Btl', '4.49', '', '']
['Orkney Dark Island', '18oz Btl', '4.99', '', '']
['Orkney Red MacGregor', '16.9oz Btl', '4.99', '', '']
['Orkney SkullSplitter', '11oz Btl', '3.09', '11.99-4pk', '71.94']
['Traquair Jacobite Ale', '11oz Btl', '5.99', '', '']
['Tiger Beer', '12oz Btl', '1.79', '7.49', '29.96']
['Estrella Damm Daura', '11oz Btl', '1.99', '6.99-4pk', '41.94']
['Estrella Galicia', '12oz Btl', '1.99', '9.49', '37.96']
['33 Export (Vietnam)', '12oz Btl', '1.49', '7.99', '31.96']
['Chang Beer', '12oz Btl', '1.79', '8.99', '35.96']
['Singha (Thailand)', '12oz Btl', '1.99', '8.99', '35.96']
['Bud Light', '16oz Alum', '', '', '26.99']
['Bud Light', '7oz Btl', '0.99', '3.79', '15.16']
['Bud Light Lime', '7oz Btl', '', '3.79', '15.16']
['Bud Light Lime Cooler Pack', '12oz Can', '', '', '22.99']
['Budweiser', '7oz Btl', '', '3.79', '15.16']
['Budweiser', '16oz Alum', '', '', '26.99']
['Budweiser American Ale', '12oz Btl', '1.49', '6.49', '25.96']
['Coors Light', '8oz Can', '', '3.29', '13.16']
['Coors Light', '7oz Btl', '', '3.79', '15.16']
['Coors Light - Plastic Bottles', '16oz Btl', '', '6.99', '27.96']
['Michelob Ultra', '7oz Btl', '', '3.99', '15.96']
['Michelob Ultra Dragon Fruit Peach', '12oz Btl', '1.49', '5.99', '23.96']
['Michelob Ultra Lime Cactus', '12oz Btl', '1.49', '5.99', '23.96']
['Michelob Ultra Pomegranate', '12oz Btl', '1.49', '5.99', '23.96']
['Miller Chill (12pk-12.49)', '12oz Btl', '1.49', '5.99', '23.
